player_api_id,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
110214,left,51.0,59.0,72.0,73.0,64.0,70.0,65.0,46.0,75.0,74.0,62.0,56.0,59.0,69.0,70.0,67.0,64.0,83.0,83.0,69.0,93.0,64.0,65.0,73.0,67.0,66.0,67.0,72.0,6.0,12.0,12.0,7.0,14.0
52490,right,67.0,66.0,60.0,68.0,70.0,77.0,65.0,55.0,60.0,74.0,86.0,87.0,77.0,69.0,65.0,82.0,75.0,74.0,81.0,55.0,78.0,34.0,65.0,60.0,61.0,51.0,43.0,42.0,13.0,13.0,12.0,14.0,6.0
37756,left,73.0,70.0,53.0,69.0,64.0,74.0,69.0,58.0,64.0,68.0,74.0,72.0,71.0,73.0,70.0,68.0,57.0,56.0,62.0,61.0,60.0,47.0,72.0,76.0,55.0,19.0,19.0,21.0,8.0,9.0,16.0,11.0,6.0
49269,right,62.0,60.0,46.0,63.0,57.0,64.0,64.0,58.0,54.0,65.0,76.0,67.0,73.0,56.0,75.0,61.0,70.0,62.0,56.0,64.0,44.0,36.0,63.0,66.0,56.0,24.0,26.0,23.0,9.0,14.0,9.0,12.0,8.0
46704,right,11.0,10.0,11.0,17.0,12.0,14.0,16.0,13.0,10.0,15.0,52.0,42.0,56.0,66.0,55.0,20.0,51.0,31.0,56.0,8.0,22.0,24.0,12.0,46.0,14.0,12.0,9.0,8.0,64.0,70.0,64.0,69.0,63.0
37567,left,66.0,62.0,50.0,73.0,64.0,69.0,37.0,67.0,69.0,74.0,74.0,75.0,80.0,63.0,85.0,66.0,39.0,79.0,62.0,65.0,81.0,43.0,65.0,75.0,77.0,52.0,49.0,41.0,13.0,14.0,12.0,10.0,13.0
30986,right,46.0,35.0,78.0,71.0,34.0,60.0,42.0,39.0,68.0,64.0,65.0,74.0,51.0,76.0,37.0,42.0,66.0,55.0,87.0,28.0,74.0,78.0,44.0,46.0,48.0,75.0,78.0,73.0,16.0,15.0,13.0,7.0,14.0
34261,right,55.0,66.0,61.0,66.0,58.0,64.0,56.0,54.0,60.0,64.0,64.0,65.0,65.0,66.0,47.0,73.0,72.0,58.0,82.0,66.0,78.0,35.0,69.0,66.0,53.0,31.0,39.0,23.0,13.0,12.0,11.0,10.0,11.0
212520,right,61.0,32.0,64.0,68.0,33.0,62.0,43.0,35.0,57.0,67.0,67.0,74.0,70.0,65.0,68.0,57.0,77.0,66.0,65.0,28.0,73.0,72.0,35.0,65.0,54.0,67.0,70.0,68.0,13.0,10.0,11.0,15.0,6.0
46741,right,11.0,14.0,13.0,36.0,13.0,10.0,11.0,10.0,27.0,15.0,46.0,33.0,62.0,70.0,52.0,33.0,58.0,32.0,67.0,10.0,40.0,25.0,12.0,33.0,19.0,14.0,14.0,12.0,66.0,64.0,68.0,65.0,63.0
142186,left,63.0,46.0,46.0,66.0,57.0,62.0,62.0,60.0,67.0,67.0,68.0,53.0,72.0,71.0,71.0,55.0,72.0,81.0,70.0,57.0,75.0,68.0,63.0,68.0,52.0,54.0,62.0,58.0,16.0,16.0,12.0,10.0,8.0
167557,right,53.0,25.0,66.0,67.0,24.0,39.0,37.0,33.0,63.0,58.0,65.0,69.0,58.0,63.0,56.0,41.0,71.0,67.0,76.0,22.0,73.0,67.0,29.0,45.0,35.0,67.0,66.0,65.0,13.0,14.0,14.0,12.0,12.0
474673,left,77.0,54.0,55.0,73.0,43.0,70.0,72.0,68.0,65.0,73.0,92.0,91.0,87.0,77.0,62.0,81.0,80.0,87.0,75.0,59.0,74.0,69.0,72.0,65.0,67.0,66.0,70.0,64.0,13.0,8.0,14.0,9.0,15.0
33681,right,67.0,67.0,65.0,60.0,74.0,79.0,68.0,65.0,65.0,78.0,80.0,85.0,75.0,57.0,74.0,73.0,67.0,64.0,63.0,65.0,59.0,20.0,55.0,60.0,75.0,29.0,34.0,32.0,11.0,12.0,15.0,11.0,13.0
129915,left,66.0,68.0,56.0,67.0,70.0,76.0,78.0,78.0,58.0,75.0,75.0,77.0,72.0,69.0,73.0,84.0,58.0,74.0,72.0,74.0,63.0,49.0,67.0,70.0,57.0,45.0,50.0,49.0,7.0,6.0,14.0,10.0,8.0
210693,right,10.0,14.0,16.0,25.0,13.0,15.0,10.0,15.0,26.0,22.0,29.0,34.0,35.0,59.0,35.0,23.0,54.0,21.0,37.0,12.0,29.0,15.0,9.0,30.0,24.0,11.0,17.0,17.0,58.0,62.0,64.0,62.0,62.0
93353,right,64.0,40.0,45.0,74.0,48.0,63.0,58.0,56.0,68.0,67.0,44.0,47.0,71.0,64.0,72.0,58.0,90.0,90.0,70.0,50.0,62.0,72.0,50.0,70.0,47.0,66.0,69.0,63.0,6.0,14.0,12.0,8.0,14.0
38722,left,43.0,35.0,61.0,69.0,63.0,53.0,69.0,65.0,64.0,64.0,61.0,64.0,60.0,63.0,62.0,63.0,70.0,68.0,74.0,73.0,74.0,73.0,53.0,71.0,64.0,62.0,65.0,61.0,8.0,10.0,15.0,12.0,15.0
37087,right,66.0,57.0,69.0,75.0,59.0,65.0,58.0,49.0,74.0,73.0,51.0,52.0,55.0,73.0,51.0,77.0,53.0,69.0,77.0,68.0,74.0,73.0,65.0,72.0,57.0,68.0,73.0,66.0,16.0,11.0,12.0,7.0,15.0
237542,right,88.0,51.0,68.0,79.0,66.0,71.0,90.0,86.0,87.0,78.0,55.0,62.0,68.0,79.0,76.0,88.0,82.0,81.0,76.0,79.0,76.0,78.0,72.0,82.0,75.0,76.0,79.0,73.0,15.0,15.0,14.0,16.0,8.0
40985,left,67.0,32.0,64.0,64.0,35.0,65.0,52.0,45.0,56.0,65.0,76.0,77.0,65.0,67.0,65.0,58.0,71.0,76.0,70.0,39.0,68.0,64.0,41.0,48.0,49.0,71.0,75.0,73.0,8.0,12.0,11.0,8.0,15.0
650847,right,31.0,26.0,67.0,64.0,27.0,64.0,37.0,33.0,58.0,68.0,68.0,78.0,63.0,62.0,53.0,70.0,70.0,65.0,82.0,57.0,78.0,70.0,38.0,48.0,38.0,63.0,66.0,63.0,10.0,15.0,14.0,8.0,9.0
278831,left,36.0,33.0,82.0,69.0,31.0,50.0,30.0,28.0,67.0,59.0,69.0,78.0,60.0,67.0,51.0,50.0,73.0,64.0,79.0,29.0,71.0,82.0,32.0,51.0,45.0,79.0,82.0,77.0,8.0,7.0,10.0,9.0,10.0
24130,left,83.0,56.0,64.0,78.0,72.0,66.0,73.0,71.0,80.0,70.0,53.0,63.0,62.0,76.0,58.0,90.0,69.0,67.0,82.0,69.0,79.0,77.0,66.0,61.0,66.0,74.0,79.0,81.0,16.0,6.0,14.0,11.0,11.0
35576,right,53.0,58.0,58.0,60.0,48.0,62.0,54.0,58.0,42.0,61.0,70.0,67.0,71.0,52.0,72.0,63.0,72.0,68.0,63.0,52.0,51.0,23.0,54.0,61.0,70.0,25.0,25.0,25.0,12.0,6.0,6.0,11.0,8.0
105680,left,62.0,66.0,48.0,72.0,68.0,68.0,64.0,71.0,70.0,73.0,68.0,65.0,66.0,66.0,64.0,77.0,70.0,72.0,73.0,72.0,65.0,56.0,63.0,67.0,76.0,39.0,48.0,45.0,13.0,14.0,11.0,14.0,12.0
151009,right,55.0,36.0,76.0,62.0,11.0,54.0,36.0,16.0,60.0,58.0,68.0,67.0,65.0,68.0,61.0,43.0,80.0,72.0,75.0,23.0,83.0,68.0,38.0,51.0,28.0,66.0,72.0,65.0,15.0,9.0,6.0,6.0,6.0
26165,right,61.0,70.0,84.0,70.0,76.0,69.0,74.0,60.0,41.0,75.0,69.0,69.0,69.0,66.0,66.0,81.0,69.0,57.0,94.0,67.0,55.0,46.0,69.0,66.0,74.0,22.0,40.0,26.0,14.0,8.0,7.0,13.0,9.0
97194,left,62.0,63.0,40.0,72.0,66.0,66.0,67.0,66.0,70.0,70.0,56.0,63.0,74.0,63.0,82.0,72.0,77.0,70.0,71.0,65.0,69.0,59.0,60.0,71.0,69.0,51.0,65.0,58.0,7.0,8.0,7.0,13.0,6.0
109653,left,66.0,62.0,39.0,75.0,80.0,69.0,82.0,79.0,65.0,73.0,65.0,63.0,71.0,67.0,76.0,81.0,72.0,70.0,55.0,83.0,39.0,39.0,66.0,68.0,76.0,36.0,37.0,28.0,12.0,8.0,6.0,11.0,11.0
130298,right,48.0,75.0,64.0,70.0,72.0,71.0,68.0,78.0,53.0,77.0,63.0,63.0,65.0,75.0,58.0,85.0,68.0,63.0,80.0,76.0,75.0,34.0,74.0,60.0,81.0,20.0,26.0,25.0,12.0,13.0,14.0,6.0,11.0
407118,right,49.0,50.0,43.0,62.0,44.0,55.0,49.0,50.0,57.0,58.0,70.0,65.0,58.0,56.0,62.0,53.0,54.0,58.0,48.0,45.0,52.0,39.0,56.0,56.0,55.0,37.0,43.0,43.0,9.0,15.0,16.0,12.0,6.0
52054,right,64.0,46.0,45.0,71.0,45.0,58.0,51.0,45.0,74.0,69.0,62.0,65.0,62.0,64.0,74.0,62.0,68.0,77.0,77.0,43.0,78.0,76.0,48.0,66.0,56.0,68.0,73.0,71.0,11.0,8.0,7.0,13.0,12.0
288784,right,64.0,62.0,55.0,60.0,56.0,69.0,59.0,41.0,51.0,64.0,87.0,89.0,84.0,68.0,80.0,67.0,63.0,66.0,46.0,53.0,31.0,25.0,58.0,51.0,64.0,25.0,22.0,21.0,8.0,5.0,12.0,14.0,10.0
356406,left,58.0,59.0,58.0,68.0,62.0,71.0,59.0,60.0,68.0,70.0,70.0,70.0,76.0,60.0,81.0,71.0,80.0,59.0,59.0,65.0,67.0,59.0,54.0,59.0,54.0,61.0,63.0,58.0,8.0,12.0,11.0,9.0,11.0
30885,right,50.0,37.0,69.0,60.0,35.0,16.0,48.0,47.0,52.0,54.0,57.0,58.0,51.0,57.0,62.0,59.0,78.0,50.0,83.0,40.0,71.0,60.0,17.0,51.0,52.0,72.0,73.0,73.0,8.0,5.0,7.0,10.0,9.0
24150,right,63.0,29.0,77.0,61.0,32.0,46.0,55.0,35.0,58.0,68.0,34.0,32.0,51.0,74.0,54.0,49.0,61.0,66.0,77.0,23.0,78.0,77.0,32.0,55.0,47.0,77.0,79.0,76.0,9.0,14.0,13.0,10.0,14.0
32345,right,65.0,45.0,74.0,77.0,62.0,68.0,69.0,59.0,70.0,72.0,55.0,62.0,53.0,68.0,47.0,71.0,75.0,89.0,88.0,60.0,88.0,79.0,44.0,55.0,45.0,81.0,75.0,77.0,14.0,9.0,16.0,14.0,14.0
72782,left,56.0,56.0,71.0,66.0,65.0,66.0,45.0,51.0,60.0,65.0,48.0,50.0,57.0,62.0,59.0,80.0,34.0,81.0,90.0,71.0,82.0,68.0,67.0,59.0,54.0,58.0,66.0,55.0,10.0,11.0,7.0,15.0,5.0
37266,right,67.0,49.0,65.0,72.0,49.0,60.0,51.0,52.0,64.0,70.0,78.0,67.0,69.0,67.0,59.0,75.0,74.0,82.0,79.0,57.0,81.0,72.0,58.0,57.0,56.0,70.0,73.0,71.0,9.0,13.0,12.0,9.0,10.0
112585,right,56.0,44.0,51.0,60.0,65.0,68.0,64.0,53.0,51.0,70.0,75.0,73.0,72.0,61.0,76.0,64.0,44.0,60.0,54.0,56.0,64.0,31.0,54.0,70.0,54.0,34.0,45.0,32.0,12.0,10.0,10.0,8.0,5.0
32968,right,57.0,64.0,71.0,61.0,63.0,66.0,54.0,62.0,48.0,64.0,65.0,68.0,64.0,69.0,58.0,70.0,83.0,74.0,80.0,64.0,71.0,34.0,45.0,61.0,72.0,17.0,43.0,44.0,6.0,5.0,7.0,13.0,15.0
34447,left,64.0,45.0,65.0,64.0,66.0,62.0,55.0,64.0,62.0,63.0,74.0,74.0,72.0,61.0,75.0,73.0,90.0,90.0,70.0,71.0,68.0,58.0,56.0,59.0,48.0,53.0,63.0,57.0,6.0,6.0,7.0,6.0,14.0
40602,right,14.0,17.0,12.0,25.0,11.0,14.0,13.0,13.0,23.0,24.0,38.0,47.0,42.0,78.0,34.0,24.0,76.0,36.0,76.0,15.0,24.0,22.0,15.0,33.0,43.0,11.0,11.0,11.0,77.0,69.0,74.0,74.0,80.0
419207,right,30.0,20.0,63.0,66.0,25.0,66.0,30.0,24.0,66.0,68.0,72.0,75.0,65.0,53.0,58.0,38.0,60.0,70.0,74.0,22.0,55.0,62.0,25.0,51.0,34.0,66.0,63.0,64.0,13.0,11.0,15.0,10.0,9.0
40133,right,41.0,64.0,61.0,54.0,,57.0,,26.0,43.0,58.0,66.0,68.0,,54.0,,67.0,,66.0,64.0,58.0,62.0,54.0,51.0,,53.0,20.0,20.0,,13.0,20.0,43.0,20.0,20.0
263653,right,62.0,29.0,74.0,79.0,27.0,66.0,26.0,29.0,68.0,76.0,74.0,74.0,63.0,76.0,57.0,46.0,72.0,76.0,78.0,41.0,70.0,75.0,48.0,59.0,37.0,79.0,80.0,81.0,7.0,15.0,11.0,10.0,8.0
164553,right,52.0,48.0,54.0,58.0,34.0,52.0,43.0,44.0,55.0,56.0,52.0,54.0,34.0,53.0,51.0,56.0,63.0,41.0,71.0,52.0,63.0,57.0,43.0,52.0,43.0,56.0,57.0,53.0,12.0,10.0,6.0,15.0,9.0
23117,right,42.0,67.0,71.0,53.0,49.0,57.0,46.0,23.0,42.0,63.0,53.0,53.0,55.0,68.0,32.0,71.0,72.0,65.0,90.0,55.0,71.0,33.0,68.0,54.0,75.0,15.0,15.0,15.0,15.0,8.0,16.0,16.0,7.0
30627,right,42.0,46.0,90.0,66.0,55.0,45.0,44.0,31.0,64.0,63.0,33.0,34.0,44.0,85.0,46.0,61.0,80.0,67.0,86.0,33.0,85.0,86.0,38.0,59.0,52.0,87.0,87.0,84.0,14.0,5.0,6.0,15.0,8.0
208676,right,50.0,67.0,71.0,66.0,59.0,68.0,57.0,60.0,57.0,71.0,79.0,77.0,71.0,65.0,76.0,63.0,68.0,71.0,62.0,67.0,67.0,24.0,62.0,54.0,63.0,20.0,17.0,17.0,15.0,7.0,15.0,11.0,6.0
25543,right,67.0,72.0,73.0,69.0,76.0,75.0,61.0,67.0,50.0,72.0,78.0,79.0,76.0,67.0,58.0,77.0,79.0,62.0,74.0,65.0,78.0,44.0,69.0,62.0,76.0,25.0,32.0,24.0,11.0,12.0,10.0,12.0,7.0
142994,right,53.0,66.0,74.0,59.0,59.0,56.0,57.0,68.0,49.0,64.0,62.0,62.0,59.0,67.0,55.0,74.0,78.0,67.0,81.0,63.0,76.0,26.0,69.0,60.0,65.0,25.0,37.0,33.0,13.0,7.0,13.0,6.0,14.0
30839,right,65.0,47.0,77.0,72.0,52.0,48.0,43.0,70.0,74.0,66.0,36.0,47.0,56.0,73.0,70.0,71.0,77.0,56.0,74.0,56.0,82.0,66.0,44.0,58.0,67.0,76.0,73.0,73.0,14.0,12.0,16.0,8.0,9.0
25811,right,25.0,25.0,25.0,21.0,25.0,25.0,25.0,25.0,22.0,25.0,41.0,40.0,48.0,60.0,37.0,24.0,65.0,29.0,75.0,25.0,38.0,21.0,25.0,25.0,23.0,25.0,25.0,25.0,67.0,64.0,61.0,64.0,68.0
78901,left,70.0,69.0,68.0,65.0,53.0,72.0,35.0,37.0,58.0,71.0,84.0,84.0,74.0,69.0,76.0,77.0,82.0,82.0,68.0,61.0,76.0,46.0,71.0,67.0,70.0,35.0,38.0,30.0,12.0,16.0,8.0,12.0,7.0
355713,right,61.0,50.0,46.0,62.0,49.0,68.0,60.0,47.0,55.0,65.0,73.0,77.0,76.0,62.0,72.0,60.0,47.0,51.0,44.0,52.0,28.0,20.0,60.0,60.0,60.0,29.0,29.0,29.0,8.0,6.0,6.0,7.0,7.0
103468,right,11.0,12.0,15.0,34.0,13.0,10.0,11.0,10.0,33.0,17.0,53.0,56.0,38.0,72.0,38.0,14.0,52.0,27.0,70.0,11.0,29.0,20.0,11.0,26.0,15.0,11.0,13.0,12.0,66.0,66.0,60.0,70.0,71.0
360918,right,76.0,28.0,62.0,66.0,44.0,65.0,60.0,54.0,59.0,72.0,78.0,83.0,75.0,67.0,76.0,66.0,79.0,84.0,69.0,45.0,80.0,76.0,53.0,50.0,46.0,78.0,77.0,82.0,7.0,10.0,12.0,10.0,6.0
33086,left,57.0,52.0,82.0,64.0,45.0,52.0,42.0,52.0,60.0,59.0,48.0,45.0,50.0,68.0,46.0,64.0,77.0,65.0,79.0,40.0,82.0,68.0,39.0,48.0,48.0,74.0,78.0,80.0,6.0,6.0,12.0,16.0,7.0
191136,left,69.0,47.0,75.0,68.0,38.0,61.0,76.0,62.0,55.0,68.0,76.0,77.0,69.0,59.0,64.0,60.0,77.0,81.0,75.0,48.0,71.0,72.0,61.0,59.0,45.0,69.0,70.0,72.0,8.0,9.0,15.0,12.0,16.0
636565,right,38.0,60.0,61.0,45.0,62.0,59.0,42.0,50.0,32.0,58.0,67.0,66.0,57.0,61.0,68.0,56.0,66.0,58.0,60.0,64.0,35.0,16.0,63.0,49.0,65.0,15.0,12.0,16.0,9.0,11.0,9.0,11.0,13.0
27327,right,67.0,74.0,68.0,69.0,72.0,65.0,71.0,68.0,62.0,73.0,69.0,72.0,74.0,80.0,72.0,70.0,70.0,70.0,69.0,70.0,68.0,29.0,84.0,78.0,87.0,42.0,30.0,32.0,12.0,7.0,10.0,11.0,15.0
23512,right,48.0,63.0,68.0,54.0,51.0,52.0,50.0,27.0,46.0,56.0,49.0,55.0,58.0,63.0,43.0,68.0,54.0,67.0,92.0,57.0,67.0,48.0,68.0,64.0,67.0,47.0,48.0,45.0,10.0,15.0,12.0,9.0,8.0
183347,left,44.0,40.0,70.0,56.0,31.0,43.0,28.0,48.0,47.0,50.0,66.0,60.0,56.0,63.0,52.0,41.0,77.0,58.0,76.0,49.0,75.0,61.0,46.0,32.0,45.0,60.0,65.0,64.0,12.0,15.0,10.0,10.0,10.0
449494,right,51.0,30.0,44.0,77.0,30.0,43.0,45.0,48.0,70.0,69.0,65.0,64.0,66.0,64.0,54.0,67.0,64.0,77.0,80.0,34.0,73.0,75.0,45.0,57.0,53.0,72.0,81.0,71.0,8.0,7.0,14.0,13.0,15.0
239856,right,66.0,43.0,62.0,67.0,30.0,66.0,34.0,26.0,62.0,73.0,72.0,73.0,71.0,69.0,69.0,35.0,65.0,73.0,71.0,32.0,88.0,68.0,52.0,48.0,47.0,75.0,78.0,80.0,7.0,13.0,15.0,13.0,15.0
478390,left,46.0,38.0,56.0,65.0,23.0,42.0,44.0,34.0,61.0,62.0,50.0,53.0,58.0,74.0,55.0,42.0,73.0,68.0,68.0,31.0,59.0,70.0,43.0,63.0,36.0,61.0,74.0,68.0,13.0,7.0,12.0,11.0,13.0
129275,left,36.0,36.0,68.0,51.0,46.0,28.0,52.0,59.0,46.0,48.0,53.0,59.0,56.0,61.0,39.0,68.0,46.0,62.0,81.0,53.0,66.0,62.0,35.0,43.0,66.0,60.0,65.0,59.0,12.0,14.0,11.0,15.0,15.0
142357,right,52.0,46.0,51.0,64.0,48.0,56.0,41.0,43.0,59.0,62.0,66.0,65.0,62.0,63.0,67.0,55.0,54.0,74.0,67.0,46.0,57.0,53.0,47.0,59.0,57.0,47.0,52.0,44.0,7.0,6.0,11.0,12.0,8.0
36841,right,53.0,36.0,66.0,63.0,43.0,42.0,58.0,52.0,61.0,57.0,45.0,52.0,47.0,64.0,57.0,59.0,61.0,70.0,69.0,51.0,67.0,68.0,21.0,57.0,54.0,63.0,65.0,62.0,11.0,11.0,15.0,11.0,9.0
95233,left,78.0,29.0,46.0,64.0,45.0,61.0,71.0,63.0,57.0,65.0,69.0,72.0,72.0,62.0,73.0,65.0,70.0,71.0,57.0,40.0,67.0,54.0,63.0,61.0,39.0,56.0,48.0,50.0,5.0,9.0,12.0,9.0,6.0
33852,right,72.0,63.0,63.0,77.0,58.0,81.0,67.0,70.0,74.0,80.0,61.0,67.0,73.0,75.0,63.0,80.0,61.0,59.0,77.0,73.0,55.0,68.0,69.0,71.0,71.0,72.0,65.0,59.0,6.0,9.0,16.0,10.0,10.0
307210,left,75.0,55.0,71.0,77.0,51.0,77.0,65.0,65.0,72.0,78.0,76.0,77.0,72.0,77.0,68.0,69.0,61.0,84.0,74.0,61.0,71.0,80.0,58.0,68.0,62.0,74.0,78.0,79.0,9.0,10.0,10.0,12.0,14.0
242260,left,68.0,40.0,67.0,66.0,26.0,57.0,37.0,32.0,63.0,64.0,74.0,72.0,62.0,61.0,64.0,60.0,73.0,65.0,72.0,31.0,73.0,62.0,62.0,42.0,40.0,62.0,62.0,63.0,9.0,9.0,8.0,14.0,11.0
331542,right,72.0,68.0,40.0,77.0,61.0,79.0,69.0,71.0,65.0,77.0,82.0,78.0,82.0,75.0,79.0,66.0,61.0,72.0,52.0,62.0,43.0,46.0,76.0,76.0,74.0,32.0,29.0,26.0,6.0,6.0,10.0,10.0,10.0
6800,right,36.0,30.0,67.0,64.0,28.0,35.0,31.0,45.0,64.0,58.0,34.0,48.0,34.0,58.0,56.0,60.0,42.0,60.0,80.0,35.0,70.0,68.0,27.0,42.0,65.0,62.0,65.0,59.0,6.0,8.0,8.0,10.0,8.0
34262,right,69.0,61.0,27.0,68.0,65.0,62.0,66.0,65.0,60.0,64.0,72.0,74.0,75.0,71.0,64.0,85.0,58.0,63.0,63.0,69.0,56.0,37.0,60.0,65.0,65.0,44.0,21.0,22.0,16.0,11.0,12.0,11.0,7.0
120598,right,14.0,12.0,17.0,30.0,11.0,15.0,14.0,13.0,34.0,19.0,62.0,52.0,52.0,69.0,57.0,22.0,59.0,23.0,84.0,15.0,27.0,23.0,14.0,49.0,12.0,12.0,13.0,15.0,80.0,70.0,71.0,78.0,80.0
210142,right,74.0,73.0,60.0,80.0,69.0,75.0,72.0,67.0,75.0,77.0,75.0,78.0,72.0,74.0,63.0,75.0,61.0,79.0,73.0,73.0,77.0,75.0,68.0,73.0,72.0,70.0,75.0,68.0,8.0,8.0,14.0,15.0,11.0
280896,right,14.0,15.0,13.0,32.0,15.0,15.0,18.0,15.0,24.0,23.0,41.0,40.0,33.0,50.0,39.0,29.0,62.0,33.0,71.0,13.0,22.0,24.0,12.0,3.0,28.0,14.0,19.0,18.0,66.0,54.0,61.0,53.0,63.0
26527,left,60.0,56.0,80.0,70.0,50.0,47.0,59.0,60.0,61.0,64.0,50.0,53.0,34.0,80.0,42.0,61.0,68.0,62.0,82.0,57.0,82.0,81.0,50.0,55.0,51.0,77.0,79.0,75.0,9.0,12.0,16.0,14.0,11.0
557342,right,19.0,13.0,20.0,29.0,12.0,20.0,19.0,13.0,25.0,25.0,46.0,46.0,30.0,51.0,49.0,24.0,55.0,30.0,70.0,18.0,17.0,22.0,15.0,11.0,26.0,15.0,16.0,15.0,57.0,47.0,56.0,45.0,54.0
191140,right,59.0,35.0,70.0,63.0,44.0,43.0,57.0,34.0,52.0,54.0,69.0,78.0,64.0,64.0,58.0,22.0,82.0,72.0,51.0,34.0,77.0,68.0,39.0,44.0,41.0,70.0,73.0,78.0,12.0,10.0,8.0,15.0,16.0
186120,right,71.0,63.0,60.0,64.0,57.0,58.0,50.0,42.0,65.0,58.0,69.0,64.0,63.0,58.0,62.0,62.0,67.0,65.0,74.0,44.0,59.0,22.0,51.0,64.0,53.0,26.0,16.0,18.0,15.0,15.0,6.0,7.0,12.0
39122,right,74.0,87.0,81.0,79.0,85.0,84.0,85.0,77.0,71.0,88.0,76.0,77.0,82.0,85.0,67.0,82.0,69.0,75.0,62.0,84.0,61.0,32.0,87.0,83.0,83.0,16.0,29.0,28.0,12.0,11.0,7.0,8.0,5.0
131845,right,58.0,77.0,63.0,60.0,62.0,59.0,64.0,42.0,52.0,68.0,75.0,76.0,64.0,79.0,61.0,73.0,57.0,69.0,63.0,47.0,53.0,32.0,75.0,58.0,71.0,23.0,34.0,29.0,15.0,11.0,7.0,5.0,9.0
710807,left,39.0,66.0,45.0,69.0,30.0,70.0,31.0,38.0,67.0,68.0,69.0,62.0,60.0,64.0,79.0,40.0,62.0,55.0,42.0,65.0,59.0,38.0,66.0,65.0,37.0,28.0,37.0,39.0,10.0,12.0,10.0,9.0,6.0
432825,left,64.0,41.0,39.0,52.0,36.0,65.0,39.0,32.0,58.0,58.0,74.0,74.0,61.0,60.0,64.0,39.0,61.0,72.0,70.0,41.0,51.0,60.0,52.0,51.0,36.0,68.0,69.0,70.0,8.0,14.0,11.0,14.0,10.0
93361,right,46.0,62.0,62.0,64.0,63.0,63.0,41.0,54.0,55.0,63.0,72.0,74.0,69.0,57.0,63.0,68.0,67.0,71.0,71.0,62.0,31.0,32.0,62.0,63.0,67.0,25.0,25.0,25.0,7.0,10.0,9.0,10.0,13.0
466484,right,54.0,63.0,63.0,57.0,61.0,64.0,42.0,37.0,53.0,61.0,76.0,73.0,69.0,50.0,59.0,63.0,73.0,44.0,65.0,61.0,58.0,20.0,60.0,41.0,57.0,24.0,24.0,23.0,11.0,8.0,11.0,12.0,15.0
40686,right,78.0,66.0,53.0,73.0,68.0,80.0,67.0,47.0,54.0,78.0,94.0,96.0,86.0,74.0,80.0,70.0,64.0,76.0,66.0,57.0,55.0,24.0,76.0,66.0,63.0,20.0,30.0,30.0,11.0,5.0,9.0,6.0,5.0
37979,left,67.0,57.0,62.0,70.0,72.0,65.0,67.0,69.0,68.0,67.0,76.0,73.0,75.0,76.0,85.0,74.0,78.0,76.0,62.0,70.0,87.0,66.0,62.0,67.0,57.0,67.0,69.0,70.0,14.0,15.0,15.0,8.0,14.0
18848,left,50.0,35.0,71.0,58.0,40.0,49.0,43.0,38.0,51.0,56.0,48.0,53.0,36.0,66.0,55.0,52.0,82.0,61.0,75.0,27.0,81.0,71.0,17.0,41.0,41.0,71.0,73.0,69.0,7.0,11.0,6.0,6.0,14.0
26236,left,74.0,54.0,67.0,73.0,61.0,63.0,69.0,66.0,68.0,71.0,73.0,69.0,68.0,65.0,72.0,66.0,67.0,70.0,68.0,57.0,72.0,64.0,65.0,70.0,38.0,74.0,73.0,70.0,16.0,13.0,8.0,15.0,11.0
201102,left,50.0,37.0,63.0,54.0,42.0,57.0,35.0,41.0,52.0,59.0,65.0,68.0,58.0,52.0,58.0,64.0,67.0,63.0,84.0,44.0,72.0,57.0,54.0,57.0,42.0,61.0,64.0,60.0,14.0,6.0,8.0,8.0,9.0
625167,right,55.0,32.0,50.0,59.0,36.0,59.0,40.0,37.0,40.0,59.0,65.0,63.0,60.0,60.0,78.0,33.0,61.0,56.0,40.0,34.0,63.0,61.0,51.0,40.0,49.0,68.0,71.0,67.0,14.0,16.0,6.0,9.0,8.0
113792,right,61.0,77.0,68.0,71.0,73.0,77.0,63.0,38.0,51.0,79.0,78.0,74.0,78.0,74.0,75.0,75.0,55.0,68.0,63.0,75.0,65.0,34.0,74.0,59.0,65.0,21.0,23.0,21.0,13.0,13.0,16.0,12.0,9.0
317771,left,73.0,44.0,60.0,66.0,52.0,72.0,70.0,70.0,60.0,71.0,78.0,82.0,74.0,71.0,77.0,79.0,70.0,84.0,58.0,76.0,79.0,70.0,69.0,60.0,40.0,71.0,75.0,75.0,15.0,6.0,9.0,13.0,10.0
24123,right,77.0,68.0,52.0,78.0,69.0,79.0,79.0,75.0,74.0,83.0,79.0,78.0,78.0,70.0,87.0,84.0,78.0,69.0,63.0,82.0,58.0,49.0,69.0,75.0,69.0,48.0,51.0,48.0,10.0,8.0,12.0,6.0,10.0
208984,right,61.0,49.0,39.0,74.0,54.0,71.0,62.0,66.0,73.0,71.0,72.0,71.0,71.0,74.0,84.0,57.0,77.0,91.0,62.0,62.0,72.0,74.0,65.0,69.0,55.0,65.0,71.0,63.0,9.0,7.0,12.0,8.0,9.0
