player_api_id,player_name
25796,Juergen Gjasula
42944,Juergen Saeumel
38289,Jugoslav Lazic
73359,Juha Hakola
157788,Juhani Ojala
41282,Juho Maekelae
66633,Jukka Raitala
488087,Julen Etxabeguren
115723,Jules Reimerink
103485,Jules Stephane Goda
59595,Julian Baumgartlinger
516846,Julian Brandt
33758,Julian de Guzman
243164,Julian Draxler
263661,Julian Dudda
51423,Julian Esteban
461356,Julian Green
33331,Julian Jenner
178774,Julian Koch
278815,Julian Korb
660153,Julian Lelieveld
213498,Julian Luque
364290,Julian Michel
569039,Julian Montenegro
75376,Julian Ramos Omar
141161,Julian Schieber
36771,Julian Schuster
22998,Julian Speroni
521421,Julian Weigl
264702,Julian Wiessmeier
278857,Julian-Maurice Derstroff
282680,Julian
30456,Juliano Belletti
34298,Juliano Mineiro
41361,Julien Cardy
482397,Julien De Sart
33990,Julien Escude
36394,Julien Faubert
40657,Julien Faussurier
46757,Julien Feret
37112,Julien Gorius
42693,Julien Palmieri
26376,Julien Quercia
32868,Julien Rodriguez
602555,Julien Romain
26351,Julien Sable
46345,Julien Toudic
410160,Julien Vercauteren
5243,Julio Alvarez
35544,Julio Arca
38822,Julio Baptista
115171,Julio Cesar Machado
163843,Julio Cesar
30989,Julio Cesar
45245,Julio Coelho
245438,Julio Regufe Alves
39401,Julio Sergio
420720,Jung-Bin Park
38863,"Junichi Inamoto,20"
614574,Juninho Bacuna
30684,"Juninho Pernambucano,20"
21894,Junio Cesar Arcanjo Juninho
38608,Junior Agogo
172887,Junior Caicara
51841,Junior Diaz
113465,Junior Hoilett
231006,Junior Kabananga
179047,Junior Livramento
268213,Junior Lopes
354495,Junior Malanda-Adje
150271,Junior Negrao
500721,Junior Oto'o Zue
307436,Junior Ponce
40757,Junior Santos Mozart
160496,Junior Stanislas
19908,Junmin Hao
179090,Junya Tanaka
72518,Juraj Kucka
12431,Jure Travner
36843,Jurgen Cavens
23144,Jurgen Colin
289441,Jurgen Locadia
279104,Jurgen Mattheij
118713,Jurgen Prutsch
38318,Jurgen Sierens
26585,Jurgen Wevers
38178,Juri Judt
30697,Jurica Vranjes
23932,Jussi Jaaskelainen
66723,Jussi Kujala
26144,Jussie
36868,Justice Wamfor
728414,Justin Hoogma
33754,Justin Hoyte
640641,Justin Johnson
30990,Justo Villar
97368,Jusuf Dajic
421387,Juwon Oshaniwa
441164,Kaan Ayhan
25642,Kaba Diawara
25856,Kader Mangane
177649,Kadu
103487,Kafoumba Coulibaly
112035,Kagisho Dikgacoi
243501,Kai Heerings
29316,Kai Herdling
150206,Kai van Hese
209380,Kaj Ramsteijn
141704,Kaja Rogulj
41044,Kaka
45352,Kaka
26098,Kakha Kaladze
191786,Kalidou Coulibaly Yero
210428,Kalidou Koulibaly
289251,Kalifa Coulibaly
178091,Kalilou Mohamed Traore
80293,Kallum Higginbotham
43329,Kalu Uche
26251,Kamel Chafni
97489,Kamel Ghilas
93453,Kamil Bilinski
429914,Kamil Dankowski
214977,Kamil Drygas
150670,Kamil Glik
69541,Kamil Grosicki
728478,Kamil Jozwiak
12371,Kamil Kopunek
557363,Kamil Kuczak
433628,Kamil Kurowski
13301,Kamil Kuzera
465568,Kamil Mazek
92223,Kamil Pozniak
429655,Kamil Sylwestrzak
27630,Kamil Vacek
105535,Kamil Wilczek
306522,Kamil Wlodyka
26066,Kamil Zayatte
186847,Kamohelo Mokotjo
46662,Kandia Traore
253103,Kane Hemmings
30897,Kanga Akale
12692,Kanu
164229,Kanu
242894,Kanu
195448,Kara Mbodji
37886,Karel D'Haene
39578,Karel Geraerts
188231,Karel van Roose
39330,Kari Arnason
46711,Karim Ait Fana
465924,Karim Azamoum
149279,Karim Belhocine
208230,Karim Bellarabi
26166,Karim Benzema
26539,Karim El Ahmadi
630950,Karim Essikal
33065,Karim Guede
560416,Karim Hafez
36005,Karim Haggui
231093,Karim Laribi
29257,Karim Matmour
176953,Karim Onisiwo
282286,Karim Rekik
613972,Karim Rossi
41947,Karim Saidi
45889,Karim Soltani
351939,Karim Tarfi
26560,Karim Touzani
33464,Karim Ziani
163604,Karl Darlow
35466,Karl Henry
31728,Karl Svensson
150021,Karl-Johan Johnsson
667972,Karl
414552,Karol Angielski
579207,Karol Danielak
361403,Karol Linetty
450740,Karol Mackiewicz
558136,Karol Swiderski
28308,Kaspars Gorkss
7284,Kasper Haemaelaeinen
187333,Kasper Kusk
212708,Kasper Larsen
37770,Kasper Schmeichel
179891,Kassim Abdallah
180364,Kassim Doumbia
41711,Kay Voser
356076,Kay
238879,Kaye Coppoolse
196941,Kayke
459493,Kazuki Nagasawa
71775,Kebba Ceesay
5693,Kees Kwakman
42596,Kees Luijckx
110150,Kees van Buuren
69675,Kei Ansu Kamara
170599,Keirrison
72656,Keisuke Honda
38711,Keith Andrews
77704,Keith Fahey
37294,Keith Lasley
23736,Keith Southern
78507,Keith Treacy
29198,Keith Watson
156097,Keko
643709,Kelechi Iheanacho
3263,Kelly Berville
35496,Kelvin Davis
47413,Kelvin Etuhu
159854,Kelvin Leerdam
104005,Kelvin Maynard
32318,Kelvin Wilson
268284,Kelvin
26687,Kemy Agustien
26477,Ken Ilsoe
35901,Ken Kallaste
26596,Ken Leemans
27149,Ken Reichel
469763,Kenan Karaman
467354,Kenedy
643232,Kenji Gorre
26535,Kennedy Bakircioglu
170274,Kennedy Ugoala
277849,Kenneth Omeruo
35718,Kenneth Perez
577045,Kenneth Saief
306731,Kenneth Schuermans
38791,Kenneth van Goethem
26002,Kenneth Vermeer
212366,"Kenny Anderson,18"
17319,Kenny Deuchar
46337,Kenny Gillet
279461,Kenny Lala
190851,Kenny McLean
34177,Kenny Miller
363369,Kenny Otigba
36872,Kenny Steppe
469804,Kenny Tete
38255,Kenny Thompson
304353,Kenny van der Weg
67950,Kenny van Hoevelen
197538,Kensuke Nagai
30988,Kenwyne Jones
281936,Kerim Frei Koyunlu
46650,Kevin Anin
26586,Kevin Begois
210692,Kevin Berigaud
239959,Kevin Bigler
281861,Kevin Boli
142992,Kevin Brands
462608,Kevin Bua
35022,Kevin Conboy
26522,Kevin Constant
23934,Kevin Davies
169200,Kevin de Bruyne
148948,Kevin Diaz
566158,Kevin Diks
23291,Kevin Doyle
71599,Kevin Dupuis
94678,Kevin Fickentscher
23099,Kevin Foley
554280,Kevin Friesenbichler
26392,Kevin Gameiro
215405,Kevin Garcia
67957,Kevin Geudens
338295,Kevin Gissi
155548,Kevin Gomis
156770,Kevin Greg Wattamaleo
94652,Kevin Grosskreutz
30596,Kevin Hofland
230819,Kevin Holt
279107,Kevin Jansen
68116,Kevin Janssens
185175,Kevin Kampl
38816,Kevin Kilbane
107983,Kevin Koffi
307224,Kevin Koubemba
36293,Kevin Kratz
239559,Kevin Kraus
30249,Kevin Kuranyi
38071,Kevin Kyle
299886,Kevin Lasagna
39999,Kevin Lejeune
278840,Kevin Luckassen
201938,Kevin Malcuit
303025,Kevin Mayi
350472,Kevin Mbabu
32831,Kevin McBride
47346,Kevin McCann
28109,Kevin McDonald
281099,Kevin McHattie
39810,Kevin McKenna
31963,Kevin McNaughton
26151,Kevin Mirallas
40018,Kevin Monnet-Paquet
32957,Kevin Moon
202661,Kevin Neurohr
23933,Kevin Nolan
40549,Kevin Olimpa
38320,Kevin Oris
114492,Kevin Pezzoni
37552,Kevin Phillips
128230,Kevin Piere Lafrance
37981,Kevin Roelandts
32952,Kevin Rutkiewicz
25583,Kevin Smith
612405,Kevin Soni
289817,Kevin Stewart
114558,Kevin Strootman
27329,Kevin Stuhr Ellegaard
409000,Kevin Tapoko
159882,Kevin Theophile-Catherine
32618,Kevin Thomson
680815,Kevin Toner
145550,Kevin Trapp
26602,Kevin van Dessel
110168,Kevin van Diermen
213005,Kevin van Veen
38792,Kevin Vandenbergh
418105,Kevin Vandendriessche
467466,Kevin Vermeulen
96465,Kevin Vink
212500,Kevin Visser
167589,Kevin Vogt
212893,Kevin Volland
264221,Kevin Wimmer
27335,Kevin-Prince Boateng
30879,Kew Jaliens
51949,Keylor Navas
181220,Khadare Guirassy Abdou
112027,Khaled Adenon
130027,Khaleem Hyland
37401,Khalid Boulahrouz
354491,Khalid Boutaib
278284,Khalid Karami
277441,Khalid Sekkat
42592,Khalid Sinouh
576912,Khalil Chemmam
303168,Khassa Camara
118182,Kheireddine Kiko Zarabi
184629,Khouma Babacar
34248,Ki-Hyeon Seol
79264,Kian Hansen
148792,Kieran Agard
78513,Kieran Gibbs
488189,Kieran Kennedy
400133,Kieran MacDonald
30352,Kieran Richardson
614458,Kieran Sadlier
582499,Kieran Tierney
191869,Kieran Trippier
24064,Kieren Westwood
30353,Kieron Dyer
96627,Kike Lopez
74770,Kike Mateo
108809,Kike Sola
167623,Kiko
175311,Kiko
302696,Kiko
38290,Killan Overmeire
25835,Kim Jaggy
39979,Kim Kaellstroem
120110,Kim Ojo
94308,King Osei Gyan
482841,Kingsley Boateng
429265,Kingsley Coman
586474,Kingsley Ehizibue
32964,Kirk Broadfoot
20196,Kisho Yano
568589,Kisley
36784,Klaas Jan Huntelaar
171935,Kleber Pinheiro
27545,Klemen Lavric
206182,Knowledge Musona
40068,Knut Olav Rindaroey
477474,Kodjo Kasse Alphonse
170322,Koen Casteels
37983,Koen Daerden
67898,Koen Persoons
26469,Koen van de Laak
346114,Koen Van Langendonck
149173,Koen Weuts
303155,Koffi Djidji
566420,Kohei Kato
96617,Koikili Campo
184533,Koke
20174,Koki Mizuno
211089,Kolbeinn Sigthorsson
30831,Kolo Toure
206641,Konrad Forenc
361334,Konrad Jalocha
388728,Konrad Kaczmarek
11242,Konstantin Engel
115670,Konstantin Rausch
16511,Konstantin Vassiljev
209430,Konstantinos Fortounis
40603,Konstantinos Katsouranis
161683,Konstantinos Manolas
36257,Konstantinos Mitroglou
419238,Konstantinos Rougalas
282182,Konstantinos Stafylidis
429848,Kornel Osyra
463925,Korneliusz Sochan
173699,Koro Kone
30900,Kossi Agassa
260564,Kossi Prince Segbefia
22706,Kostadin Hazurov
156546,Kostas Lamprou
71557,Kosuke Ota
95088,Kreso Ljubicic
32867,Kris Boyd
23574,Kris Commons
36844,Kris De Wree
163215,Kris Doolan
26805,Kris Stadsgaard
27570,Kristian Bach Bak
115266,Kristian Kolcak
115863,Kristian Kuzmanovic
7616,Kristian Nushi
77774,Kristijan Ipsa
181294,Kristjan Gauti Emilsson
209855,Kristof D'Haene
36393,Kristof Imschoot
37943,Kristof Lardenoit
36873,Kristof Maes
148325,Kristof van Hout
73462,Kristoffer Nordfeldt
510399,Kristoffer Peterson
467513,Kristopher Vida
466880,Krisztian Adorjan
12386,Krisztian Nemeth
209014,Krisztian Simon
26044,Krisztian Vadocz
75411,Krisztian Vermes
556952,Krystian Bielik
656319,Krystian Kujawa
363334,Krystian Nowak
543298,Krzystof Piatek
277487,Krzysztof Baran
69349,Krzysztof Chrapek
309890,Krzysztof Danielewicz
116874,Krzysztof Janus
178599,Krzysztof Kaczmarczyk
275751,Krzysztof Kaminski
208280,Krzysztof Kiercz
13320,Krzysztof Kotorowski
136540,Krzysztof Krol
107848,Krzysztof Maczynski
68782,Krzysztof Nykiel
69428,Krzysztof Ostrowski
13436,Krzysztof Pilarz
470370,Kuca
421778,Kukula
26621,Kurt Elshot
36845,Kurt van Dooren
281207,Kurt Zouma
30324,Kwabena Asamoa Frimpong
111862,Kwadwo Asamoah
264730,Kwame Franck Elie Mawuena
26664,Kwame Quansah
271684,Kwang-Ryong Pak
165704,Kyle Bartley
158237,Kyle Benedictus
466843,Kyle Ebecilio
188503,Kyle Hutton
469318,Kyle Jacobs
654084,Kyle Knoyle
36783,Kyle Lafferty
35336,Kyle Letheren
111800,Kyle Naughton
159833,Kyle Walker
701154,Kylian Mbappe Lottin
101501,Kyriakos Papadopoulos
215085,Kyrylo Petrov
150297,Lacina Traore
179412,Ladislas Douniama
25419,Ladji Keita
188114,Laglais Xavier Kouassi
308088,Lalaina Nomenjanahary
149031,Lamine Gassama
93457,Lamine Kone
39931,Lance Davids
30700,Landon Donovan
41886,Landry Bonnefoi
37861,Landry Mulemo
26238,Landry N'Guemo
11876,Laranjeiro
94041,Larrys Mabiala
37373,Lars Bender
209429,Lars Hutten
26256,Lars Jacobsen
179242,Lars Lambooij
94916,Lars Stindl
210822,Lars Unnerstall
243937,Lars Veldwijk
39971,Larsen Toure
30335,Laryea Kingston
436553,Lasha Dvali
164210,Lassad Nouioui
664587,Lassana Coulibaly
23988,Lassana Diarra
91503,Lasse Nielsen
26478,Lasse Nilsson
39213,Lasse Schoene
177715,Lasse Sobiech
443002,Lassina Toure
467318,Laszlo Kleinheisler
91929,Laszlo Koteles
41196,Laszlo Sepsi
111190,Laure
178293,Laurens De Bock
181140,Laurens Paulussens
26211,Laurent Agouazi
5217,Laurent Batlles
26052,Laurent Bonnart
38441,Laurent Ciman
33619,Laurent Courtois
38360,Laurent Delorge
282671,Laurent Depoitre
491167,Laurent Dos Santos
208718,Laurent Henkinet
291929,Laurent Jans
46539,Laurent Koscielny
37944,Laurent Macquet
33109,Laurent Pionnier
105327,Lauri Dalla Valle
46295,Lautaro Acosta
215798,Lavyin Kurzawa
317544,Lawrence Shankland
280260,Lazar Markovic
24789,Lazaros Christodoulopoulos
424129,Leander Dendoncker
29177,Leandrinho
51825,Leandrinho
183500,Leandro Bacuna
22337,Leandro Castan
185636,Leandro Chaparro
38729,Leandro Cufre
202210,Leandro Damiao
237606,Leandro Daniel Paredes
231614,Leandro Di Gregorio
18388,"Leandro Gioda,28"
41329,Leandro Greco
46212,Leandro Grimi
299024,Leandro Kappel
500585,Leandro Pereira
185705,Leandro Pimenta
39569,Leandro Rinaudo
30515,Leandro Romagnoli
122048,Leandro Salino
470541,Leandro Silva
149953,Leandro Tatu
318615,Leandro Trossard
210721,Leandro
30354,Ledley King
302372,Lee Ashcroft
33049,Lee Bowyer
23249,"Lee Bullen,29"
40581,Lee Camp
24005,Lee Carsley
25150,Lee Cattermole
163641,Lee Cox
34946,Lee Croft
363351,Lee Erwin
171789,Lee Hodson
37163,Lee Johnson
32457,Lee Mair
37150,Lee Martin
24845,Lee McCulloch
38966,Lee Miller
41068,Lee Naylor
22045,Lee Tomlin
32583,Lee Wallace
4747,Lee Wilkie
202632,Lee
26509,Leendert van Steensel
74814,Leigh Griffiths
24846,Leighton Baines
193952,Lennard Sowah
141814,Lennart Hartmann
196489,Lennart Thy
289155,Lenny Nangis
182605,Lens Annab
358127,Leo Baptistao
267383,Leo Bonatini
536584,Leo Dubois
115018,Leo Fortunato
427439,Leo Itaperuna
202663,Leo Lacroix
181793,Leo
25994,Leo
27314,Leon Andreasen
671331,Leon Bailey
147726,Leon Balogun
23115,Leon Barnett
39772,Leon Benko
35454,Leon Best
23882,Leon Britton
150199,Leon Broekhof
34214,Leon Cort
213845,Leon De Kogel
343748,Leon Goretzka
637199,Leon Guwara
35125,Leon Jessen
24006,Leon Osman
181377,Leon Ter Wielen
248150,Leon van Dijk
139822,Leonard Kweuke
189958,Leonard Nienhuis
320184,Leonardo Bertone
260470,Leonardo Bittencourt
181997,Leonardo Blanchard
24235,Leonardo Bonucci
620523,Leonardo Fontanesi
30664,Leonardo Franco
42396,Leonardo Martin Miglionico
231176,Leonardo Pavoletti
30534,Leonardo Ponzio
115700,Leonardo Sanchez
182138,Leonel Galeano
164091,Leonel Olimpio
173465,Leozinho
178762,Lerin Duarte
109638,Leroy Fer
73447,Leroy George
215418,Leroy Labylle
23286,Leroy Lita
530859,Leroy Sane
298449,Lesley de Sa
40017,Lesly Malouda
98997,Levan Kenia
27307,Levan Kobiashvili
104434,Levan Mchedlidze
359202,Levent Aycicek
294256,Levent Guelen
717557,Levi Garcia
660130,Levi Opdam
45497,Levi Schwiebbe
469764,Levin Mete Oztunali
292454,Levy Madinda
538499,Lewis Baker
523363,Lewis Enoh
37779,Lewis Grabban
23412,Lewis Guy
128827,Lewis Holtby
229778,Lewis Horner
314409,Lewis Longridge
607141,Lewis McLear
520462,Lewis Morgan
32630,Lewis Stevenson
244959,Lewis Toshney
97470,Lex Immers
110108,Lex van Haeften
40025,Leyti N'Diaye
210382,Liam Boyce
113908,Liam Bridcutt
17606,Liam Buchanan
212420,Liam Caddis
150591,Liam Cooper
32559,Liam Craig
469957,Liam Gordon
674221,Liam Grimshaw
469939,Liam Henderson
107283,Liam Hughes
13917,Liam Kelly
24435,Liam Lawrence
445511,Liam Lindsay
38812,Liam Miller
210804,Liam Moore
246317,Liam Polworth
23787,Liam Ridgewell
24105,Liam Rosenior
158818,Liam Smith
241997,Liassine Cadamuro
201929,Liban Abdi
150401,Libor Kozak
96838,Lica
40948,Liedson
192907,Liliu
268257,Lima
78544,Lima
199810,Lindsay Rose
39299,Lino Marzoratti
71903,Linus Hallenius
733787,Linus Obexer
248123,Lion Kaak
35451,Lionel Ainsworth
40712,Lionel Cappone
210437,Lionel Carole
37366,Lionel Djebi-Zadi
277840,Lionel Gendarme
33617,Lionel Letizi
26114,Lionel Mathis
30981,Lionel Messi
42554,Lionel Pizzinat
38922,Lionel Scaloni
291642,Lionel Zouma
150322,Lionn
165600,Lior Etter
14557,Lior Rafaelov
277813,Liroy Zhairi
182456,Lisandro Lopez
30536,Lisandro Lopez
169204,Livio Nabab
94309,Ljubomir Fejsa
251243,Lloyd Palun
40675,Lluis Sastre
38793,Logan Bailly
186813,Loic Abenzoar
26284,Loic Guillon
18533,Loic Loval-Landre
111703,Loic Nestor
26353,Loic Perrin
179520,Loic Poujol
39987,Loic Remy
240477,Loiik Landre
166702,"Lolo Reyes,23"
38151,Lolo
41160,Loosemy Karaboue
158844,Lopes Cruz Daniel
150480,Lora
112476,Lorenzo Ariaudo
22700,Lorenzo Bucchi
277608,Lorenzo Burnet
192079,Lorenzo Crisetig
42715,Lorenzo Davids
25587,Lorenzo De Silvestri
22355,Lorenzo Del Prete
240337,Lorenzo Ebicilio
193441,Lorenzo Insigne
230825,Lorenzo Lollo
172446,Lorenzo Melgarejo
104778,Lorenzo Pasciuti
540307,Lorenzo Pellegrini
164574,Lorenzo Pique
24454,Lorenzo Squizzi
39274,Lorenzo Stovini
212643,Lorenzo Tonelli
26171,Lorik Cana
176680,Loris Benito
256198,Loris Brogno
287894,Loris Karius
210922,Loris Nery
37887,Loris Reina
557354,Lotem Zino
264686,Louis Laing
196865,Louis Moult
661897,Louis Nganioni
311003,Louis Poggi
30735,Louis Saha
42312,Loukas Vyntra
179523,Luan
361380,Luan
72479,Lubomir Guldan
189237,Luc Castaignos
41948,Luca Anania
293205,Luca Antei
46374,Luca Antonelli
39549,Luca Antonini
39200,Luca Ariatti
3377,Luca Belingheri
415308,Luca Bittante
27666,Luca Bucci
154245,Luca Caldirola
27697,Luca Castellazzi
129763,Luca Ceccarelli
190562,Luca Ceppitelli
603464,Luca Checchin
27671,Luca Cigarini
114475,Luca Di Matteo
66902,Luca Ferro
362119,Luca Garritano
282059,Luca Lezzerini
182606,Luca Marrone
189557,Luca Martinelli
415501,Luca Paganini
67360,Luca Radice
42651,Luca Rigoni
300683,Luca Rizzo
74009,Luca Rossettini
111794,Luca Siligardi
39525,Luca Tognozzi
30709,Luca Toni
526241,Luca Valzania
215311,Luca Veronese
39360,"Luca Vigiani,22"
114738,Luca Zuffi
536440,Luca-Milan Zander
75416,Lucas Akins
173427,Lucas Alfonso Orban
252969,Lucas Andersen
357080,Lucas Ariel Ocampos
113599,Lucas Armando Mareque
18576,Lucas Barrios
38393,Lucas Biglia
215369,Lucas Bijker
620061,Lucas Cueto
46755,Lucas Deaux
210111,Lucas Digne
452269,Lucas Evangelista
504606,Lucas Hernandez
66757,Lucas Hradecky
361747,Lucas Joao
95327,Lucas Leiva
37468,Lucas Matias Licht
149583,Lucas Mendes
215299,Lucas Moura
166509,Lucas Nahuel Castro
30687,Lucas Neill
194660,Lucas Perez
267380,Lucas Piazon
113769,Lucas Pratto
346004,Lucas Silva
428063,Lucas Souza
612277,Lucas Tousart
166670,Lucas van Eenoo
359193,Lucas Vazquez
114672,Lucas Wilchez
466832,Lucas Woudenberg
11285,Lucas
502812,Lucas
40964,Lucho Gonzalez
97495,Luciano Amaral
143710,Luciano Becchio
294003,Luciano Dario Vietto
62359,Luciano Dompig
158581,Luciano Narsingh
303926,Luciano Slagveer
39729,Luciano Zauri
164098,Luciano
36846,Luciano
26398,Lucien Aubey
39774,Lucio
243500,Ludcinio Marengo
40683,Ludovic Baal
693171,Ludovic Blas
34003,Ludovic Butelle
178486,Ludovic Buysens
33867,Ludovic Delporte
26045,Ludovic Genest
32572,Ludovic Giuly
179393,Ludovic Lamine Sane
41559,Ludovic Magnin
26195,Ludovic Obraniak
37651,Ludovic Sylvestre
164107,Ludovic
37893,Ludwig van Nieuwenhuyze
22103,Luigi Beghetto
37173,Luigi Bruins
37537,Luigi Giorgi
39390,Luigi Lavecchia
26116,Luigi Pieroni
27700,Luigi Sala
163255,Luigi Sepe
364826,Luigi Vaccaro
41350,Luigi Vitale
190522,Luis Advincula
74900,Luis Aguiar
128045,Luis Alberto
198566,Luis Alberto
114827,Luis Alfonso Henriquez
361337,Luis Aurelio
30734,Luis Boa Morte
164134,Luis Carlos
280976,Luis Carlos
186668,Luis Dias
34106,Luis Fabiano
183365,Luis Farina
106286,"Luis Fernando Duarte Nunes,32"
30696,Luis Figo
166585,Luis Filipe Pimenta
42773,Luis Filipe
24852,Luis Garcia
30832,Luis Garcia
361307,Luis Gustavo
384374,Luis Hernandez
39306,Luis Jimenez
211821,Luis Leal
115495,Luis Manuel
620136,Luis Maria Zwick
293074,Luis Martins
97334,Luis Moran
196484,Luis Muriel
11801,Luis Olim
185925,Luis Pedro Cavanda
79274,Luis Pedro Figueroa
118433,Luis Pedro
306721,Luis Pedro
33636,Luis Perea
33022,Luis Prieto
375783,Luis Rocha
119542,Luis Seijas
476945,Luis Silva
40636,Luis Suarez
30968,Luisao
115519,Luisinho
181205,Luisinho
47041,Luiz Adriano
121854,Luiz Carlos
185591,Luiz Carlos
147729,Luiz Gustavo
356378,Luka Djordjevic
237602,Luka Krajnc
273458,Luka Maric
163616,Luka Milivojevic
31097,Luka Modric
185300,Luka Tankulic
179071,Lukas Bielak
275992,Lukas Droppa
620578,Lukas Froede
518628,Lukas Haraslin
176831,Lukas Hinterseer
22832,Lukas Jarolim
27568,Lukas Jutkiewicz
37335,Lukas Kruse
114333,Lukas Marecek
32118,Lukas Podolski
355347,Lukas Raeder
182892,Lukas Rupp
114789,Lukas Schenkel
184645,Lukas Schmitz
30253,Lukas Sinkiewicz
30404,Lukas Zelenka
277466,Lukasz Boguslawski
68937,Lukasz Broz
206801,Lukasz Budzilek
139895,Lukasz Burliga
30973,Lukasz Fabianski
39069,Lukasz Gargula
118530,Lukasz Hanzel
68802,Lukasz Janoszka
13334,Lukasz Madej
13515,Lukasz Mierzejewski
555650,Lukasz Moneta
69485,Lukasz Piatek
13518,Lukasz Piszczek
229737,Lukasz Sierpina
178732,Lukasz Skorupski
30275,Lukasz Surma
206694,Lukasz Teodorczyk
13449,Lukasz Tralka
116872,Lukasz Tyminski
69259,Lukasz Zaluska
249059,Lukasz Zejdler
191132,Luke Garbutt
438787,Luke Johnston
23788,Luke Moore
362694,Luke Shaw
22959,Luke Varney
609711,Luke Watt
35628,Luke Wilkshire
30357,Luke Young
166630,Lukman Haruna
171995,Lulinha
213714,Luso
150201,Luuk de Jong
395114,Luwagga Kizito
156937,Lyle Taylor
97699,Lynel Kitambala
667970,Lynneeker
41463,Maarten Martens
30841,Maarten Stekelenburg
140951,Macedo Novaes
26628,Maceo Rigters
118822,Maciej Dabrowski
361714,Maciej Gajos
69594,Maciej Gostomski
69346,Maciej Iwanski
206844,Maciej Jankowski
13383,Maciej Korzym
277905,Maciej Kostrzewa
432411,Maciej Krakowiak
206829,Maciej Makuszewski
95533,"Maciej Malkowski,24"
206668,Maciej Manka
13473,Maciej Mielcarz
68796,Maciej Sadlok
93261,Maciej Szmatiuk
502648,Maciej Urbanczyk
150239,Maciej Wilusz
31257,Madjid Bougherra
112935,Mads Albaek
26612,Mads Junker
38295,Mady Saidou Panandetiguiri
181574,Maeel Lepicier
158962,Magaye Gueye
304356,Magique
105610,Magnus Eriksson
185389,Magnus Wolff Eikrem
37259,Mahamadou Diarra
37945,Mahamadou Dissa
38419,Mahamadou Habib Habibou
214899,Mahamadou N'Diaye
37254,Mahamadou Samassa
409816,Mahamadou-Naby Sarr
94318,Mahamane Traore
37048,Mahir Saglik
469701,Mahmoud Dahoud
481722,Mahmoud Kahraba
150041,Maicon
34305,Maicon
31614,Maicosuel
36076,Maik Franz
23813,Maik Taylor
42710,Maikel Aerts
147600,Maikel Kieftenbeld
112477,Maikel van der Werff
165608,Maka Mary
128148,Makelele
30530,Makoto Hasebe
116885,Maksymilian Rogalski
41100,Malaury Martin
535603,Malcom
27331,Malik Fathi
361013,Mamadou Ba
130738,Mamadou Bagayoko
41117,Mamadou Bagayoko
94328,Mamadou Bah
26282,Mamadou Diallo
164151,Mamadou Djikine
292771,Mamadou Kone
546034,Mamadou N'Diaye
25515,Mamadou Niang
94043,Mamadou Sakho
156664,Mamadou Samassa
629579,Mamadou Sylla
164678,Mamadou Wague
23314,Mamady Sidibe
299358,Mame Baba Thiam
72735,Mame Biram Diouf
166179,Mamoutou N'Diaye
154856,Mana Dembele
157376,Manasse Enza-Yamissi
39349,Mancini
37622,Mane
38492,Maniche
37984,Mannaseh Ishiaku
45316,Mano
211917,Manoel
172899,Manolo Gabbiadini
37488,"Manolo Gaspar,28"
114762,Manolo Reina
37474,Manu del Moral
96651,Manu Fernandez
101983,Manu Herrera
280920,Manu Lanzarote
213490,Manu Molina
163236,Manu Torres
40973,Manu
111975,Manucho
521318,Manuel Akanji
23686,Manuel Almunia
97319,Manuel Arana
74827,Manuel Arboleda
25581,Manuel Belleri
536457,Manuel Benson
102614,Manuel Castro Pavon
41754,Manuel Coppola
164135,Manuel Curto
39658,Manuel da Costa
38701,Manuel Fernandes
27492,Manuel Friedrich
192574,Manuel Giandonato
178800,Manuel Gulde
49866,Manuel Iturra
70513,Manuel Jose
210276,Manuel Lanzini
37970,"Manuel Lara Martinez,26"
150735,Manuel Lillo Castellano
213912,Manuel Lucena
27299,Manuel Neuer
295200,Manuel Onwu
33756,Manuel Pablo
103882,Manuel Pamic
102777,Manuel Pascali
24536,Manuel Pasqual
282723,Manuel Pucciarelli
66895,Manuel Rivera
36343,Manuel Salz
36186,Manuel Schmiedebach
5192,Manuel Silas
202669,"Manuel Sutter,19"
268282,Manuel Trigueros
38471,Manuel Victor
41887,Manuele Blasi
45205,Maor Bar Buzaglo
14521,Maor Melikson
93985,Mapou Yanga-Mbiwa
164316,Marafona
26300,Marama Vahirua
209556,Maranhao
3204,Marat Izmailov
139671,Marc Albrighton
195305,Marc Bartra
21450,Marc Bertran
97236,Marc Crosas
32836,Marc Fitzpatrick
37841,Marc Hendrikx
26656,Marc Hoecher
23148,Marc Janko
469277,Marc Klok
109786,Marc McAusland
289118,Marc McCallum
173382,Marc Muniesa
27607,Marc Pfertzel
109087,Marc Pfitzner
26119,Marc Planus
24381,Marc Pugh
25812,Marc Schneider
37332,Marc Stein
355357,Marc Stendera
23727,Marc Tierney
37879,Marc Torrejon Moya
41166,Marc Valiente
121642,Marc van de Maarel
180284,Marc Vidal
164494,Marc Vucinovic
38347,Marc Wagemakers
47418,Marc Wilson
25793,Marc Zellweger
36054,Marc Ziegler
27364,Marc-Andre Kruska
184554,Marc-Andre ter Stegen
26494,Marc-Antoine Fortune
355356,Marc-Oliver Kempf
200743,Marcel Appiah
192842,Marcel Buechel
166932,Marcel Correia
45464,Marcel De Jong
26953,Marcel Eger
22831,Marcel Gecov
36554,Marcel Heller
25779,Marcel Herzog
